adult,genre_ids,id,original_language,popularity,release_date,title,video,vote_average,vote_count
FALSE,"[878, 12, 28]",348350,en,152.414,15-05-2018,Solo: A Star Wars Story,FALSE,6.6,7992
FALSE,"[16, 35, 10751]",438148,en,114.85,29-06-2022,Minions: The Rise of Gru,FALSE,7.361,3160
FALSE,[35],1171353,es,164.296,31-08-2023,Stolen Vacation,FALSE,7,2
FALSE,"[878, 28, 53, 12]",87101,en,117.872,23-06-2015,Terminator Genisys,FALSE,5.9,7962
FALSE,"[53, 80]",680,en,120.283,10-09-1994,Pulp Fiction,FALSE,8.489,26272
FALSE,"[28, 12, 16, 10751]",9806,en,90.019,27-10-2004,The Incredibles,FALSE,7.704,16772
FALSE,"[16, 28, 14]",810693,ja,132.24,24-12-2021,Jujutsu Kaisen 0,FALSE,8.204,1153
FALSE,"[28, 12, 14]",122917,en,142.54,10-12-2014,The Hobbit: The Battle of the Five Armies,FALSE,7.312,13464
FALSE,"[18, 28, 80, 53]",155,en,135.248,16-07-2008,The Dark Knight,FALSE,8.513,31063
FALSE,"[28, 9648, 878, 53]",198663,en,129.269,10-09-2014,The Maze Runner,FALSE,7.175,16076
FALSE,"[16, 10751]",73723,en,135.275,01-03-2012,The Lorax,FALSE,6.5,3287
FALSE,"[12, 14, 28]",121,en,99.45,18-12-2002,The Lord of the Rings: The Two Towers,FALSE,8.388,20572
FALSE,"[80, 28, 53]",958263,ko,145.201,05-10-2023,Believer 2,FALSE,7,48
FALSE,"[10749, 18]",744275,en,119.891,01-09-2021,After We Fell,FALSE,7.099,2397
FALSE,"[16, 35, 10751]",585,en,124.747,01-11-2001,"Monsters, Inc.",FALSE,7.838,17416
FALSE,"[14, 10751, 35]",1001884,en,111.518,17-11-2023,Dashing Through the Snow,FALSE,6.718,62
FALSE,"[28, 53]",717930,en,135.562,25-05-2023,Kandahar,FALSE,6.931,760
FALSE,"[16, 12, 10751, 14]",5255,en,124.781,10-11-2004,The Polar Express,FALSE,6.718,5834
FALSE,"[10749, 18]",744276,en,123.714,24-08-2022,After Ever Happy,FALSE,6.85,1067
FALSE,"[27, 878]",348,en,144.779,25-05-1979,Alien,FALSE,8.151,13442
FALSE,"[35, 18, 10402, 10749]",975533,hi,120.24,07-12-2023,The Archies,FALSE,7.076,33
FALSE,"[28, 10752]",840326,fi,132.059,27-01-2023,Sisu,FALSE,7.536,1566
FALSE,"[27, 80, 53]",934433,en,128.194,08-03-2023,Scream VI,FALSE,7.12,2107
FALSE,"[14, 28, 12, 16, 35, 10751]",82702,en,117.662,05-06-2014,How to Train Your Dragon 2,FALSE,7.67,9041
FALSE,"[16, 12, 10751, 35]",269149,en,109.759,11-02-2016,Zootopia,FALSE,7.747,15436
FALSE,"[35, 18]",840430,en,115.697,27-10-2023,The Holdovers,FALSE,7.713,148
FALSE,"[16, 35, 10751, 14]",2062,en,112.829,28-06-2007,Ratatouille,FALSE,7.811,15962
FALSE,"[18, 10752, 36]",936117,de,139.652,13-04-2023,The Fox,FALSE,7.8,5
FALSE,"[16, 35, 10751]",8920,en,155.917,10-06-2004,Garfield,FALSE,5.671,3693
FALSE,"[53, 28, 878]",766507,en,124.195,02-08-2022,Prey,FALSE,7.751,5986
FALSE,"[12, 28, 878]",181812,en,158.031,18-12-2019,Star Wars: The Rise of Skywalker,FALSE,6.354,9172
FALSE,"[35, 80]",337404,en,145.296,26-05-2021,Cruella,FALSE,8.045,8641
FALSE,"[878, 18]",335984,en,112.98,04-10-2017,Blade Runner 2049,FALSE,7.55,12589
FALSE,[27],830764,en,115.772,23-09-2023,Pet Sematary: Bloodlines,FALSE,6.108,232
FALSE,"[16, 10751, 10402, 35]",438695,en,115.907,01-12-2021,Sing 2,FALSE,7.906,4019
FALSE,"[16, 28, 878, 10770]",16237,en,120.774,15-09-2006,Teen Titans: Trouble in Tokyo,FALSE,7.7,345
FALSE,"[28, 12, 878, 53]",262500,en,96.986,18-03-2015,Insurgent,FALSE,6.364,9576
FALSE,"[28, 878, 12]",27205,en,129.162,15-07-2010,Inception,FALSE,8.366,34889
FALSE,"[28, 878, 27]",315011,ja,118.122,29-07-2016,Shin Godzilla,FALSE,7.115,1054
FALSE,"[28, 80, 53]",961268,ko,125.881,05-10-2023,Ballerina,FALSE,7.028,336
FALSE,"[14, 18, 10749]",8966,en,134.766,20-11-2008,Twilight,FALSE,6.291,12804
FALSE,"[878, 27]",536554,en,90.992,28-12-2022,M3GAN,FALSE,7.17,3437
FALSE,"[12, 28, 14]",1865,en,111.011,15-05-2011,Pirates of the Caribbean: On Stranger Tides,FALSE,6.54,13288
FALSE,"[28, 53, 878]",679,en,110.999,18-07-1986,Aliens,FALSE,7.9,8891
FALSE,"[16, 28, 27]",1083862,ja,110.88,22-06-2023,Resident Evil: Death Island,FALSE,7.51,762
FALSE,"[18, 36, 10752]",324786,en,110.635,07-10-2016,Hacksaw Ridge,FALSE,8.193,12871
FALSE,"[27, 53]",713704,en,110.244,12-04-2023,Evil Dead Rise,FALSE,6.967,2515
FALSE,"[53, 18, 10749]",290098,ko,110.136,01-06-2016,The Handmaiden,FALSE,8.241,3378
FALSE,[28],652810,en,109.922,12-06-2019,The Mongolian Connection,FALSE,6.5,6
FALSE,"[10751, 12]",926946,de,109.391,29-09-2022,The School of Magical Animals 2,FALSE,6.1,15
FALSE,"[12, 14, 28]",22,en,109.322,09-07-2003,Pirates of the Caribbean: The Curse of the Black Pearl,FALSE,7.793,19480
FALSE,"[28, 53, 80]",168259,en,109.031,01-04-2015,Furious 7,FALSE,7.236,10097
FALSE,"[53, 28, 9648]",251387,en,108.83,17-03-2015,The Night Crew,FALSE,5.4,60
FALSE,"[99, 14]",413393,en,108.762,13-11-2001,Pure Imagination: The Story of 'Willy Wonka & the Chocolate Factory',FALSE,6.833,17
FALSE,[18],268854,es,108.659,06-03-2015,The Thin Yellow Line,FALSE,8.225,160
FALSE,"[28, 878, 35, 10751]",454626,en,108.525,12-02-2020,Sonic the Hedgehog,FALSE,7.338,9012
FALSE,"[53, 28, 80]",637649,en,108.449,22-04-2021,Wrath of Man,FALSE,7.659,4765
FALSE,"[12, 28, 878]",11,en,108.448,25-05-1977,Star Wars,FALSE,8.204,19408
FALSE,"[16, 10751, 14]",129,ja,108.187,20-07-2001,Spirited Away,FALSE,8.5,15220
FALSE,"[27, 9648, 53]",614479,en,106.597,05-07-2023,Insidious: The Red Door,FALSE,6.746,1364
FALSE,"[28, 9648, 53, 27]",1006462,en,106.442,14-07-2023,The Flood,FALSE,6.7,220
FALSE,"[878, 28, 18, 53]",119450,en,106.372,26-06-2014,Dawn of the Planet of the Apes,FALSE,7.3,10475
FALSE,"[10749, 18]",829557,pl,106.358,27-04-2022,365 Days: This Day,FALSE,5.837,1254
FALSE,"[12, 14, 28]",58,en,99.948,06-07-2006,Pirates of the Caribbean: Dead Man's Chest,FALSE,7.348,15046
FALSE,"[18, 10749]",1156593,es,105.655,Null,Your Fault,FALSE,0,0
FALSE,"[18, 10749, 53]",216015,en,119.305,11-02-2015,Fifty Shades of Grey,FALSE,5.9,11207
FALSE,"[27, 878, 35]",741592,en,105.221,24-09-2020,Cyst,FALSE,4.5,40
FALSE,"[27, 14]",346364,en,105.207,06-09-2017,It,FALSE,7.243,18217
FALSE,"[80, 18, 35]",106646,en,105.185,25-12-2013,The Wolf of Wall Street,FALSE,8,22581
FALSE,"[14, 28, 12]",455476,en,105.164,27-04-2023,Knights of the Zodiac,FALSE,6.6,914
FALSE,"[28, 12, 53]",206647,en,97.074,26-10-2015,Spectre,FALSE,6.5,10000
FALSE,"[14, 12, 10751]",338953,en,104.953,06-04-2022,Fantastic Beasts: The Secrets of Dumbledore,FALSE,6.701,3946
FALSE,"[878, 28, 12]",580489,en,104.85,30-09-2021,Venom: Let There Be Carnage,FALSE,6.822,9354
FALSE,"[28, 12, 878]",131634,en,104.72,18-11-2015,The Hunger Games: Mockingjay - Part 2,FALSE,6.891,11790
FALSE,"[18, 36]",381284,en,97.148,10-12-2016,Hidden Figures,FALSE,8.057,9073
FALSE,"[878, 28, 12, 35]",98566,en,104.236,07-08-2014,Teenage Mutant Ninja Turtles,FALSE,5.905,6458
FALSE,"[16, 9648, 14, 27]",725064,ja,104.192,26-05-2023,The Feast of Amrita,FALSE,0,0
FALSE,"[27, 18]",804755,en,121.372,10-12-2021,Agnes,FALSE,4.1,33
FALSE,"[14, 12, 16, 10751]",10191,en,108.944,18-03-2010,How to Train Your Dragon,FALSE,7.816,12248
FALSE,"[16, 28, 878, 12]",1003581,en,103.797,25-07-2023,Justice League: Warworld,FALSE,7.225,191
FALSE,"[16, 10751, 12, 35]",49013,en,103.696,11-06-2011,Cars 2,FALSE,6.086,7231
FALSE,"[16, 12, 35, 10751]",260514,en,103.642,15-06-2017,Cars 3,FALSE,6.854,5363
FALSE,"[18, 80]",240,en,103.615,20-12-1974,The Godfather Part II,FALSE,8.588,11534
FALSE,[53],985939,en,103.547,11-08-2022,Fall,FALSE,7.236,3369
FALSE,"[16, 10751, 12, 35]",675445,en,103.407,09-08-2021,PAW Patrol: The Movie,FALSE,7.425,1173
FALSE,"[10751, 14, 10770]",39345,en,103.382,08-09-1998,Casper Meets Wendy,FALSE,5.99,363
FALSE,"[878, 28, 12]",346910,en,103.319,05-09-2018,The Predator,FALSE,5.627,4333
FALSE,"[878, 12, 28]",406759,en,103.035,03-02-2022,Moonfall,FALSE,6.352,2744
FALSE,"[18, 10749]",337167,en,102.74,17-01-2018,Fifty Shades Freed,FALSE,6.7,7609
FALSE,[35],1064098,es,102.471,11-10-2023,Me he hecho viral,FALSE,6.69,21
FALSE,"[10749, 18]",851644,ko,102.471,06-10-2022,20th Century Girl,FALSE,8.232,544
FALSE,"[16, 10751, 35, 14, 18]",508442,en,102.258,25-12-2020,Soul,FALSE,8.146,9661
FALSE,"[12, 14, 28]",122,en,102.23,01-12-2003,The Lord of the Rings: The Return of the King,FALSE,8.5,22703
FALSE,"[10749, 16, 18]",372058,ja,102.144,26-08-2016,Your Name.,FALSE,8.501,10581
FALSE,"[28, 12, 878]",49521,en,102.127,12-06-2013,Man of Steel,FALSE,6.6,14459
FALSE,[27],678579,es,102.017,03-11-2022,A Taste of Blood,FALSE,1,1
FALSE,"[28, 12, 35]",384018,en,101.646,01-08-2019,Fast & Furious Presents: Hobbs & Shaw,FALSE,6.869,6727
FALSE,"[16, 12, 28, 14]",900667,ja,101.224,06-08-2022,One Piece Film Red,FALSE,7.31,798
FALSE,"[99, 10402]",1031774,en,100.747,02-12-2023,Thriller 40,FALSE,8.6,7
FALSE,"[28, 878, 12]",68726,en,100.344,11-07-2013,Pacific Rim,FALSE,6.883,11709
FALSE,"[28, 53, 80]",1007427,en,100.296,13-01-2023,Night Train,FALSE,6.3,25
FALSE,[35],18785,en,100.233,02-06-2009,The Hangover,FALSE,7.315,16016
FALSE,"[16, 10751, 35, 14, 12, 18]",809,en,116.437,19-05-2004,Shrek 2,FALSE,7.255,11508
FALSE,[35],1074049,es,99.654,01-12-2023,A Moroccan Affair,FALSE,6.833,6
FALSE,"[28, 18, 36]",492008,ko,99.406,23-09-2020,The Swordsman,FALSE,7.542,202
FALSE,[18],843093,fr,139.003,16-11-2022,More Than Ever,FALSE,7,23
FALSE,"[10752, 18, 28]",228150,en,125.786,15-10-2014,Fury,FALSE,7.525,11187
FALSE,"[35, 18, 10749]",13,en,101.338,23-06-1994,Forrest Gump,FALSE,8.476,25797
FALSE,"[18, 9648]",915935,fr,98.648,23-08-2023,Anatomy of a Fall,FALSE,7.757,428
FALSE,"[28, 12, 878]",299537,en,97.441,06-03-2019,Captain Marvel,FALSE,6.8,14858
FALSE,"[9648, 27]",858159,en,124.162,14-08-2021,Human Resources,FALSE,5.5,12
FALSE,"[10751, 16, 12, 35]",270946,en,103.289,22-11-2014,Penguins of Madagascar,FALSE,6.524,3877
FALSE,"[12, 28, 878]",10138,en,113.49,28-04-2010,Iron Man 2,FALSE,6.837,19971
FALSE,"[35, 12]",912908,en,97.987,17-08-2023,Strays,FALSE,7.559,561
FALSE,"[18, 10749]",296096,en,111.532,01-06-2016,Me Before You,FALSE,7.919,11590
FALSE,"[10751, 16, 14, 28, 12]",81188,en,106.909,21-11-2012,Rise of the Guardians,FALSE,7.362,6319
FALSE,"[28, 12, 14]",102382,en,82.102,16-04-2014,The Amazing Spider-Man 2,FALSE,6.503,12498
FALSE,[18],960853,es,136.671,26-05-2023,The Fishbowl,FALSE,6.947,19
FALSE,"[14, 28]",557,en,101.78,01-05-2002,Spider-Man,FALSE,7.285,17893
FALSE,"[16, 35, 12, 10751]",459151,en,106.579,01-07-2021,The Boss Baby: Family Business,FALSE,7.433,2338
FALSE,"[16, 10751, 14, 28, 12]",527774,en,125.384,03-03-2021,Raya and the Last Dragon,FALSE,7.882,6369
FALSE,"[28, 35, 53]",718930,en,89.543,03-08-2022,Bullet Train,FALSE,7.496,5032
FALSE,"[12, 14, 10751]",32657,en,96.95,01-02-2010,Percy Jackson & the Olympians: The Lightning Thief,FALSE,6.215,7046
FALSE,"[16, 10751, 12]",10674,en,96.932,18-06-1998,Mulan,FALSE,7.9,9038
FALSE,"[28, 878, 12]",1726,en,96.582,30-04-2008,Iron Man,FALSE,7.64,25152
FALSE,"[12, 14, 18, 10749]",50620,en,96.533,13-11-2012,The Twilight Saga: Breaking Dawn - Part 2,FALSE,6.469,8441
FALSE,"[16, 35, 14, 12, 10751]",508943,en,96.421,17-06-2021,Luca,FALSE,7.853,7776
FALSE,"[28, 12, 14]",1930,en,96.159,23-06-2012,The Amazing Spider-Man,FALSE,6.694,16523
FALSE,"[80, 28, 53]",581528,ko,96.141,15-05-2019,"The Gangster, the Cop, the Devil",FALSE,7.769,873
FALSE,"[10751, 16, 35, 14, 12, 10402]",446893,en,95.971,11-03-2020,Trolls World Tour,FALSE,7.3,1992
FALSE,"[28, 12, 18, 14]",734253,hi,95.818,16-06-2023,Adipurush,FALSE,5.3,64
FALSE,"[28, 53, 878]",280,en,95.787,03-07-1991,Terminator 2: Judgment Day,FALSE,8.105,11944
FALSE,"[28, 12, 878]",427641,en,95.665,11-04-2018,Rampage,FALSE,6.455,6628
FALSE,"[28, 35, 10749]",868759,en,95.64,18-04-2023,Ghosted,FALSE,7.025,1439
FALSE,"[16, 12, 28, 14, 10751]",1147400,fr,95.623,21-10-2023,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",FALSE,6.8,73
FALSE,"[878, 35, 14, 18]",792307,en,95.608,07-12-2023,Poor Things,FALSE,9.2,9
FALSE,"[16, 35, 10751, 12]",425,en,95.604,10-03-2002,Ice Age,FALSE,7.351,12465
FALSE,"[28, 12, 878]",99861,en,95.451,22-04-2015,Avengers: Age of Ultron,FALSE,7.274,21977
FALSE,"[10751, 16, 18]",8587,en,95.438,24-06-1994,The Lion King,FALSE,8.256,17236
FALSE,"[80, 18, 53]",940143,en,95.257,08-12-2023,All Souls,FALSE,7.188,17
FALSE,[27],981316,en,95.143,23-04-2023,The Elevator,FALSE,5.714,7
FALSE,"[80, 28, 53]",189,en,95.105,20-08-2014,Sin City: A Dame to Kill For,FALSE,6.367,3588
FALSE,"[53, 28]",260346,en,107.473,16-12-2014,Taken 3,FALSE,6.2,5428
FALSE,"[16, 18, 12, 14]",916224,ja,97.408,11-11-2022,Suzume,FALSE,7.99,865
FALSE,"[27, 878, 53]",709716,th,125.958,18-08-2022,The Lake,FALSE,5.932,66
FALSE,"[10751, 16, 12, 35]",953,en,92.653,25-05-2005,Madagascar,FALSE,6.897,10234
FALSE,"[28, 18, 10752]",1076487,en,105.741,30-06-2023,Warhorse One,FALSE,7.2,188
FALSE,"[878, 28, 12]",700391,en,93.076,02-03-2023,65,FALSE,6.1,1883
FALSE,"[12, 14, 28]",285,en,108.109,19-05-2007,Pirates of the Caribbean: At World's End,FALSE,7.245,13511
FALSE,"[28, 12]",353081,en,107.809,13-07-2018,Mission: Impossible - Fallout,FALSE,7.42,7659
FALSE,"[28, 12, 878]",545611,en,97.692,24-03-2022,Everything Everywhere All at Once,FALSE,7.814,5470
FALSE,"[28, 80, 53]",913604,en,109.786,02-12-2022,Renegades,FALSE,5.13,23
FALSE,"[35, 18]",1103787,pt,113.816,07-12-2023,World's First Christmas,FALSE,7.75,8
FALSE,"[10751, 878, 35, 12]",1116410,en,106.495,27-06-2023,R.A.D.A.R.: The Adventures of the Bionic Dog,FALSE,6.9,20
FALSE,"[27, 53]",663712,en,106.466,06-10-2022,Terrifier 2,FALSE,6.798,1515
FALSE,"[28, 35, 12]",383498,en,100.48,10-05-2018,Deadpool 2,FALSE,7.491,16524
FALSE,"[10770, 35, 10749]",1012042,en,126.969,05-11-2022,Merry Swissmas,FALSE,6,14
FALSE,"[28, 12, 878, 53]",135397,en,86.854,06-06-2015,Jurassic World,FALSE,6.683,19577
FALSE,[27],1159204,en,120.187,28-07-2023,1962 Halloween Massacre,FALSE,6.5,2
FALSE,"[35, 878, 12]",7512,en,103.229,01-09-2006,Idiocracy,FALSE,6.332,2642
FALSE,"[18, 53, 10752]",16869,en,85.613,02-08-2009,Inglourious Basterds,FALSE,8.215,21051
FALSE,"[28, 16, 12, 14, 53]",635302,ja,89.219,16-10-2020,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,FALSE,8.257,3507
FALSE,"[18, 10749]",28468,it,92.92,19-10-1983,The Key,FALSE,6,361
FALSE,"[12, 14, 18, 10749]",24021,en,92.83,23-06-2010,The Twilight Saga: Eclipse,FALSE,6.213,8322
FALSE,"[35, 12, 14, 16, 10751]",10192,en,92.38,16-05-2010,Shrek Forever After,FALSE,6.356,6856
FALSE,"[28, 12, 14]",566525,en,92.37,01-09-2021,Shang-Chi and the Legend of the Ten Rings,FALSE,7.579,8660
FALSE,"[28, 12, 878, 53]",351286,en,92.047,06-06-2018,Jurassic World: Fallen Kingdom,FALSE,6.55,11172
FALSE,"[878, 12, 28]",986210,en,91.947,21-04-2023,Space Wars: Quest for the Deepstar,FALSE,3.86,25
FALSE,"[27, 9648]",751237,en,91.821,18-03-2022,Umma,FALSE,5.361,249
FALSE,"[27, 878, 9648, 53]",395992,en,91.599,22-03-2017,Life,FALSE,6.429,6894
FALSE,"[37, 28, 12, 18]",729577,en,91.564,10-12-2021,The Last Son,FALSE,5.814,113
FALSE,"[9648, 16, 12]",511082,ja,91.002,25-10-2014,Black Butler: Book of Murder,FALSE,8.1,50
FALSE,"[35, 10751]",9714,en,90.936,12-12-1997,Home Alone 3,FALSE,5.272,2815
FALSE,[18],785084,en,90.833,09-12-2022,The Whale,FALSE,7.919,3171
FALSE,"[27, 878, 53]",820609,en,90.742,22-09-2023,No One Will Save You,FALSE,6.79,784
FALSE,"[18, 53]",958182,es,90.723,21-09-2023,Heroic,FALSE,7.167,21
FALSE,"[28, 53, 80]",14979,en,90.662,09-01-2009,Thick as Thieves,FALSE,5.954,734
FALSE,"[53, 35, 80]",804150,en,90.32,22-02-2023,Cocaine Bear,FALSE,6.155,1634
FALSE,"[10749, 14, 10751, 18]",150689,en,90.261,06-03-2015,Cinderella,FALSE,6.805,6751
FALSE,"[27, 9648, 53]",423108,en,90.142,25-05-2021,The Conjuring: The Devil Made Me Do It,FALSE,7.472,5516
FALSE,"[28, 12, 16, 10751]",260513,en,89.984,14-06-2018,Incredibles 2,FALSE,7.477,12193
FALSE,"[10751, 16, 14, 12, 35, 10402]",136799,en,89.781,13-10-2016,Trolls,FALSE,6.667,3375
FALSE,"[28, 878, 12]",588228,en,89.717,03-09-2021,The Tomorrow War,FALSE,7.578,2950
FALSE,"[18, 10749, 35]",818647,es,89.554,04-02-2022,Through My Window,FALSE,7.392,2802
FALSE,"[12, 18, 10751, 16]",420818,en,89.472,12-07-2019,The Lion King,FALSE,7.122,9443
FALSE,"[9648, 53, 18]",210577,en,89.408,01-10-2014,Gone Girl,FALSE,7.892,17592
FALSE,"[37, 28, 53]",884315,en,89.404,08-09-2022,Terror on the Prairie,FALSE,6.3,49
FALSE,"[10751, 14, 12, 35]",654028,en,89.277,18-11-2020,The Christmas Chronicles: Part Two,FALSE,6.5,925
FALSE,"[12, 14, 10749]",50619,en,89.258,16-11-2011,The Twilight Saga: Breaking Dawn - Part 1,FALSE,6.206,8322
FALSE,"[16, 35, 10751]",863,en,89.232,30-10-1999,Toy Story 2,FALSE,7.588,13065
FALSE,"[18, 10402]",244786,en,89.219,10-10-2014,Whiplash,FALSE,8.384,14114
FALSE,"[12, 14, 10749, 10751]",420817,en,89.11,22-05-2019,Aladdin,FALSE,7.113,9521
FALSE,"[18, 10749]",370663,en,89.015,10-02-2017,Below Her Mouth,FALSE,6.798,1070
FALSE,"[18, 12, 878]",286217,en,88.979,30-09-2015,The Martian,FALSE,7.683,18722
FALSE,"[14, 12]",57165,en,88.936,28-03-2012,Wrath of the Titans,FALSE,5.7,3953
FALSE,"[16, 10751]",38757,en,88.902,24-11-2010,Tangled,FALSE,7.602,10699
FALSE,[27],513776,es,88.641,31-10-2019,Parasite,FALSE,4.8,4
FALSE,"[12, 18, 28]",147441,en,88.594,03-12-2014,Exodus: Gods and Kings,FALSE,5.852,4295
FALSE,"[27, 53]",758323,en,88.37,05-04-2023,The Pope's Exorcist,FALSE,7.087,2247
FALSE,[18],550,en,88.296,15-10-1999,Fight Club,FALSE,8.44,27667
FALSE,"[16, 10751, 12, 14, 35]",529203,en,88.183,25-11-2020,The Croods: A New Age,FALSE,7.513,3571
FALSE,"[18, 10751, 14]",1092329,en,88.052,09-11-2023,Journey to Bethlehem,FALSE,6.857,7
FALSE,"[16, 10751, 12, 14, 35]",529203,en,66.943,25-11-2020,The Croods: A New Age,FALSE,7.513,3571
FALSE,"[18, 10751, 14]",1092329,en,84.372,09-11-2023,Journey to Bethlehem,FALSE,6.857,7
FALSE,"[16, 10751, 35]",870359,en,82.063,21-11-2023,Urkel Saves Santa: The Movie!,FALSE,5.308,13
FALSE,"[27, 53]",138843,en,86.578,18-07-2013,The Conjuring,FALSE,7.541,10860
FALSE,"[28, 53, 18]",818511,pt,101.143,27-09-2023,Overhaul,FALSE,6.8,104
FALSE,"[12, 16, 35, 10751, 14]",11688,en,89.373,15-12-2000,The Emperor's New Groove,FALSE,7.549,6201
FALSE,"[16, 10751, 14, 35]",1139087,en,83.929,24-09-2023,Once Upon a Studio,FALSE,8.438,257
FALSE,"[16, 14, 12, 10751, 35]",832502,en,105.42,11-08-2023,The Monkey King,FALSE,6.7,218
FALSE,"[28, 12, 14]",293167,en,93.063,08-03-2017,Kong: Skull Island,FALSE,6.518,9822
FALSE,"[18, 10749]",61108,fr,88.732,06-07-1988,Emmanuelle 6,FALSE,4.2,22
FALSE,"[18, 35]",400928,en,80.254,12-04-2017,Gifted,FALSE,8.042,5060
FALSE,"[18, 10749]",474412,ko,66.872,28-02-2017,To Her,FALSE,5.8,6
FALSE,"[16, 10751]",12,en,97.084,30-05-2003,Finding Nemo,FALSE,7.824,18275
FALSE,"[18, 36]",490132,en,99.027,16-11-2018,Green Book,FALSE,8.244,10726
FALSE,"[27, 53, 9648]",1118595,en,102.854,20-09-2023,The Jester,FALSE,4.529,17
FALSE,"[10749, 18, 35]",912916,en,93.177,19-10-2023,The Other Zoey,FALSE,7.191,196
FALSE,"[18, 36]",906126,es,92.026,15-12-2023,Society of the Snow,FALSE,7.75,4
FALSE,"[28, 18]",1178734,ja,90.715,25-10-2023,Knuckle Girl,FALSE,6.471,17
FALSE,"[37, 28]",835767,en,110.698,13-01-2023,Gunfight at Rio Bravo,FALSE,6.333,27
FALSE,"[80, 18, 53, 28]",75780,en,102.821,20-12-2012,Jack Reacher,FALSE,6.613,6556
FALSE,"[28, 53]",1034587,te,85.155,10-02-2023,Amigos,FALSE,4.8,10
FALSE,"[53, 9648]",852436,fr,84.853,08-03-2023,Let Her Kill You,FALSE,6.4,103
FALSE,"[27, 878, 28, 12]",443791,en,84.522,08-01-2020,Underwater,FALSE,6.298,2861
FALSE,"[35, 10751, 14]",10719,en,84.484,09-10-2003,Elf,FALSE,6.647,3717
FALSE,"[27, 9648]",1024773,en,84.387,06-09-2023,It Lives Inside,FALSE,5.794,97
FALSE,"[16, 10751]",62211,en,84.281,19-06-2013,Monsters University,FALSE,7.031,10008
FALSE,"[14, 16, 12]",4935,ja,84.176,09-09-2004,Howl's Moving Castle,FALSE,8.404,8939
FALSE,"[28, 878, 18]",39254,en,83.983,28-09-2011,Real Steel,FALSE,6.986,7690
FALSE,"[10749, 10751, 16]",10198,en,83.58,08-12-2009,The Princess and the Frog,FALSE,7.2,5147
FALSE,"[28, 80, 53]",273481,en,83.439,17-09-2015,Sicario,FALSE,7.392,7968
FALSE,"[28, 12, 53, 35]",457332,en,83.415,06-07-2023,Hidden Strike,FALSE,7.015,809
FALSE,"[28, 12, 10752]",1061181,ja,83.249,28-07-2023,Kingdom 3: The Flame of Fate,FALSE,7.5,76
FALSE,"[14, 12, 16, 35, 10751]",810,en,83.058,17-05-2007,Shrek the Third,FALSE,6.288,8445
FALSE,[53],977770,en,82.993,07-07-2023,The Lesson,FALSE,6.2,9
FALSE,"[28, 12]",732684,ru,82.831,27-10-2022,Raiders of the Lost Library,FALSE,5.786,21
FALSE,"[28, 12]",335787,en,82.762,10-02-2022,Uncharted,FALSE,7,5253
FALSE,"[16, 878, 28, 12]",536115,ja,82.511,09-11-2018,Godzilla: The Planet Eater,FALSE,6.411,287
FALSE,"[16, 10751, 35]",13377,en,82.355,18-12-1966,How the Grinch Stole Christmas!,FALSE,7.486,915
FALSE,"[35, 12, 28]",1204912,fr,82.275,07-12-2023,Dealing with Christmas,FALSE,5.569,29
FALSE,"[12, 14, 28]",10195,en,81.992,21-04-2011,Thor,FALSE,6.767,20215
FALSE,"[28, 35, 80]",512195,en,81.932,04-11-2021,Red Notice,FALSE,6.793,5259
FALSE,"[12, 28, 878]",271110,en,81.905,27-04-2016,Captain America: Civil War,FALSE,7.442,21740
FALSE,"[16, 35, 12, 10751]",774825,en,81.816,28-01-2022,The Ice Age Adventures of Buck Wild,FALSE,6.654,1592
FALSE,"[35, 28]",325358,en,81.795,05-03-2015,Superfast!,FALSE,4.969,387
FALSE,"[12, 878, 28]",339964,en,81.789,20-07-2017,Valerian and the City of a Thousand Planets,FALSE,6.628,7092
FALSE,"[28, 18, 80]",823395,en,81.734,27-07-2023,The Baker,FALSE,6.7,38
FALSE,"[18, 9648, 27]",28682,it,81.638,05-01-1977,Emanuelle in America,FALSE,5.1,65
FALSE,"[28, 80]",339403,en,81.542,28-06-2017,Baby Driver,FALSE,7.5,14795
FALSE,"[28, 12, 14]",297762,en,81.532,30-05-2017,Wonder Woman,FALSE,7.236,19111
FALSE,"[28, 53]",245891,en,81.408,22-10-2014,John Wick,FALSE,7.424,18176
FALSE,"[9648, 53, 28, 18]",862552,en,81.405,09-03-2023,The Ritual Killer,FALSE,6.053,208
FALSE,"[878, 28, 12]",624860,en,81.4,16-12-2021,The Matrix Resurrections,FALSE,6.464,5181
FALSE,"[27, 9648, 53]",439079,en,81.371,05-09-2018,The Nun,FALSE,5.9,6293
FALSE,"[27, 878]",800748,en,81.365,26-02-2021,The Stairs,FALSE,3.781,16
FALSE,[27],423845,en,81.343,01-11-2016,Krampus Unleashed,FALSE,4.5,25
FALSE,[18],489,en,81.149,05-12-1997,Good Will Hunting,FALSE,8.149,11309
FALSE,[27],799982,en,81.078,09-11-2021,Lair,FALSE,5.9,13
FALSE,"[53, 35, 80]",958006,en,81.008,14-09-2023,The Kill Room,FALSE,6.3,83
FALSE,"[16, 878, 28]",610150,ja,80.811,11-06-2022,Dragon Ball Super: Super Hero,FALSE,7.913,2597
FALSE,"[27, 14]",474350,en,80.791,04-09-2019,It Chapter Two,FALSE,6.849,8171
